UUID|Author|LastName|Name|Birth Year|Death Year|Author_name|Summary|Wiki_URL|cats|linked_authors|country|genera|title|uuid_coem|Image|Audio
3f8bb65a-dbc3-4996-99a7-990e744492c8|Ballagas, Emilio|Ballagas|Emilio|1908|1954|Emilio Ballagas|Emilio Ballagas Cubeñas (n. Camagüey; 7 de noviembre de 1908 - f. La Habana; 11 de septiembre de 1954) fue un poeta y ensayista cubano de reconocido prestigio en el ámbito literario del siglo XX. Se le considera uno de los más excelentes cultivadores del Neorromanticismo y de la poesía negrista en Cuba.|https://es.wikipedia.org/wiki/Emilio_Ballagas|Ensayistas de Cuba,Escritores de Cuba,Fallecidos en 1954,Fallecidos en La Habana,Filósofos de Cuba,Hombres,Nacidos en 1908,Nacidos en Camagüey,Pedagogos de Cuba,Poetas de Cuba|Cintio Vitier,Eliseo Diego,Fina García Marruz,Gastón Baquero|Cuba|Unknown|Canción sin tiempo (I)|fd57ef65-edc4-403e-9679-2645675b278d|Sagan.png|tenquita.mp3
a20e4fd6-af5f-4a1b-ac68-4585e05f1e82|Barral, Carlos|Barral|Carlos|1928|1989|Carlos Barral|Carlos Barral Agesta (Barcelona, 2 de junio de 1928-Barcelona, 12 de diciembre de 1989) fue un poeta, memorialista, editor (y ocasionalmente, político)[1]​ español. Perteneció a la llamada Generación del 50 y escribió toda su obra en lengua española.|https://es.wikipedia.org/wiki/Carlos_Barral|Alumnado de Derecho de la Universidad de Barcelona,Autobiógrafos de España,Editores de España del siglo XX,Escritores en español del siglo XX,Fallecidos en 1989,Fallecidos en Barcelona,Generación del 50,Grandes oficiales de la Orden al Mérito por Servicios Distinguidos,Hombres,Memorialistas de España,Nacidos en 1928,Nacidos en Barcelona,Poetas de España del siglo XX,Políticos de la Transición Española,Senadores de la III Legislatura de España,Senadores de la II Legislatura de España,Senadores por la provincia de Tarragona|Camilo José Cela,Jaime Gil de Biedma,José Agustín Goytisolo,Julio Cortázar,María Zambrano,Max Aub,Miguel Delibes,Pere Gimferrer,Rainer Maria Rilke,Vicente Aleixandre|España|Unknown|A veces|478c3a9c-777f-4658-ada6-57ef41c00d5e|Sagan.png|tenquita.mp3
7eb9eb9a-c853-48ac-a7d5-e3214d24d631|Barret Browning, Elizabeth|Barret Browning|Elizabeth|1806|1861|Elizabeth Barrett Browning|Elizabeth Barrett Browning (Durham, 6 de marzo de 1806 - Florencia, 29 de junio de 1861) fue una escritora británica de la etapa victoriana que se destacó por su poesía.Hizo campaña por la abolición de la esclavitud y su obra ayudó a influir en la reforma de la legislación sobre trabajo infantil.[cita requerida]Su producción literaria influyó en autores como Edgar Allan Poe y Emily Dickinson.[cita requerida]|https://es.wikipedia.org/wiki/Elizabeth_Barrett_Browning|Cristianos del Reino Unido,Escritoras de Inglaterra,Escritores en inglés del siglo XIX,Fallecidos en 1861,Fallecidos en Florencia,Inglesas del siglo XIX,Mujeres,Mujeres de la época victoriana,Nacidos en 1806,Nacidos en Inglaterra,Poetas de Inglaterra del siglo XIX,Poetisas de Inglaterra|Edgar Allan Poe,Emily Dickinson,George Sand,Robert Browning,Virginia Woolf|Inglaterra|Unknown|Aléjate de mí|bb2271d1-b029-46da-9bbe-115c21138b6e|Sagan.png|tenquita.mp3
d76bd0a5-8bd6-4db8-b986-12d96c9a6ba8|Batres Montúfar, José|Batres Montúfar|José|1809|1844|José Batres Montúfar|José Batres Montúfar, (San Salvador, El Salvador, 18 de marzo de 1809 - Ciudad de Guatemala, Guatemala, 9 de julio de 1844), escritor, político, ingeniero y militar que nació en la ciudad de San Salvador; hijo de José Mariano Batres y Asturias y de Mercedes Montúfar y Coronado. Provenía de la vieja alcurnia de familias coloniales. Se le ha llamado el mejor poeta guatemalteco del siglo xix, por su obra intelectual sin parangón en las letras de ese tiempo en Guatemala, sólo comparable a lo que consiguió en la prosa el novelista José Milla y Vidaurre, promotor de la difusión de las composiciones de Batres Montúfar, prontamente olvidadas incluso en las décadas siguientes a su deceso. Entre muchos de los escritores que lo mencionaron, como Menéndez y Pelayo y José Martí, el célebre erudito de la literatura hispanoamericana Pedro Henríquez Ureña diría de él: «El mejor de los poetas dotados del don del humor».[1]​Pepe Batres -como familiarmente se le llamara-, recibió una educación esmerada; su padre le dio las primeras lecciones literarias y le enseñó la música, la lengua francesa y los principios de honradez y caballerosidad tradicionales en la familia, que formaron el fondo del carácter del poeta. Fue aficionado a la lectura, aprendió el latín, y leía y hablaba perfectamente el francés. Se nutrió con la lectura de los clásicos griegos y latinos y con los escritos más representativos de las lenguas española, y francesa. Trascurrió su infancia y tiempo de formación entre la gran efervescencia social que propició la independencia de Guatemala de la dominación española, en los primeros y revoltosos años de la Guerra Civil Centroamericana. Su familia, atrapada entre las luchas que enfrentaron al general liberal Morazán con la conservadora República Federal de Centro América, perdió bienes y posición social, tras la expulsión de los conservadores del clan Aycinena de  Centroamérica en 1829.[2]​ Posteriormente fue recuperando su posición, especialmente tras la entrada definitiva del general Rafael Carrera a Guatemala el 14 de abril de 1839, cuando el poeta fue nombrado como jefe político de Amatitlán.[3]​|https://es.wikipedia.org/wiki/Jos%C3%A9_Batres_Mont%C3%BAfar|Escritores de El Salvador,Escritores de Guatemala,Escritores en español del siglo XIX,Fallecidos en 1844,Hombres,Ingenieros de Guatemala,Miembros del Clan Aycinena de Centro América,Militares de El Salvador,Militares de Guatemala,Nacidos en 1809,Nacidos en San Salvador,Poetas de Guatemala,Políticos de El Salvador|Andrés Bello,José Martí,Juan Valera,Lord Byron,Rafael Arévalo Martínez,Rubén Darío|Guatemala|Romanticismo|Al volcán de agua|9ef6f6bd-6504-4349-a1e6-51973045aa8f|Sagan.png|tenquita.mp3
4a929c37-5777-4c48-bf84-7328ba08e1e9|Baudelaire, Charles|Baudelaire|Charles|1821|1867|Charles Baudelaire|Charles Pierre Baudelaire pronunciación en francés: /ʃaʁl bodlɛʁ/ ()) (París, 9 de abril de 1821-París, 31 de agosto de 1867) fue un poeta, ensayista, crítico de arte y traductor francés. Paul Verlaine lo incluyó entre los poetas malditos de Francia del siglo XIX, debido a su vida y cultura bohemia y de excesos, y a la visión del mal que impregna su obra. Barbey d'Aurevilly, periodista y escritor francés, dijo de él que fue «el Dante de una época decadente». Fue el poeta de mayor impacto en el simbolismo francés. Las influencias más importantes sobre él fueron Théophile Gautier, Joseph de Maistre, de quien dijo que le había enseñado a pensar— y, en particular, Edgar Allan Poe, a quien tradujo extensamente. A menudo se le acredita de haber acuñado el término modernidad para designar la experiencia fluctuante y efímera de la vida en la metrópolis urbana y la responsabilidad que tiene el arte de capturar esa experiencia.[1]​|https://es.wikipedia.org/wiki/Charles_Baudelaire|Afectados por enfermedades del espectro bipolar,Alumnado del Liceo Louis-le-Grand,Charles Baudelaire,Críticos de arte de Francia,Escritores de París,Escritores en francés del siglo XIX,Escritores en latín del siglo XIX,Fallecidos en 1867,Fallecidos en París,Fallecidos por sífilis,Hombres,Literatura del Romanticismo,Nacidos en 1821,Nacidos en París,Parnasianismo,Periodistas de Francia del siglo XIX,Personalidades de la psicodelia,Poetas de Francia del siglo XIX,Poetas del Simbolismo,Poetas en francés,Poetas malditos,Sepultados en el cementerio de Montparnasse,Traductores al francés,Traductores de Edgar Allan Poe,Traductores de Francia del siglo XIX,Traductores del inglés|Alfred de Musset,André Breton,Arthur Rimbaud,E.T.A. Hoffmann,Edgar Allan Poe,Félix de Azúa,Gérard de Nerval,Honoré de Balzac,Jaime Gil de Biedma,Luis Cernuda,Marcel Proust,Paul Valéry,Paul Verlaine,Philippe Soupault,Ramón Gómez de la Serna,Rubén Darío,T. S. Eliot,Théophile Gautier|Francia|Romanticismo|A la que es demasiado alegre|3913f2c0-6ccc-4be6-bf2f-83ce7cf962aa|Sagan.png|tenquita.mp3
84770c76-b567-41b7-9b32-cf28214f46de|Beckett, Samuel|Beckett|Samuel|1906|1989|Samuel Beckett|"Samuel Barclay Beckett (/ˈsæmju‿əl ˈbɑːɹkli ˈbɛkɪt/; Foxrock, Dublín, 13 de abril de 1906-París, 22 de diciembre de 1989) fue un dramaturgo, novelista, crítico y poeta irlandés, uno de los más importantes representantes del experimentalismo literario del siglo XX, dentro del modernismo anglosajón. Fue igualmente figura clave del llamado teatro del absurdo y, como tal, uno de los escritores más influyentes de su tiempo.[2]​ Escribió sus libros en inglés y francés, y fue asistente y discípulo del novelista James Joyce. Su obra más conocida es el drama Esperando a Godot.Su obra es fundamentalmente sombría y tendente al minimalismo y, de acuerdo con ciertas interpretaciones, profundamente pesimista (hasta nihilista[3]​) acerca de la condición humana. De esta forma, con el tiempo sus libros se hicieron progresivamente más crípticos y breves. Su pesimismo viene, sin embargo, atemperado por un particular sentido del humor, entre negro y sórdido (véase Comentarios sobre el autor).Según su traductora al español, Antonia Rodríguez-Gago, «Beckett destruyó muchas de las convenciones en las que se sustentan la narrativa y el teatro contemporáneo; se dedicó, entre otras cosas, a desprestigiar la palabra como medio de expresión artística y creó una poética de imágenes, tanto escénica como narrativa».[4]​La obra de este autor se estudia principalmente desde el punto de vista de la literatura y el teatro, pero también de la filosofía, el psicoanálisis, la traductología, la música y los medios audiovisuales.[5]​En la Encyclopedia of World Literature in the 20th Century se lee: «Todo el trabajo de Beckett retrata la tragicomedia de la condición humana en un mundo sin Dios, sin ley y sin sentido. La autenticidad de su visión, la sobria brillantez de su lenguaje (en francés e inglés) han influido a jóvenes escritores de todo el mundo».[6]​Fue galardonado con el Premio Nobel de Literatura en 1969 «por su escritura, que, renovando las formas de la novela y el drama, adquiere su grandeza a partir de la indigencia moral del hombre moderno».[7]​ En 1961 había recibido asimismo el ""Premio Formentor"" otorgado por el Congreso Internacional de Editores, junto a Jorge Luis Borges.[8]​"|https://es.wikipedia.org/wiki/Samuel_Beckett|Alumnado del Trinity College (Dublín),Ateos de Irlanda,Croix de guerre 1939-1945,Cuentistas de Irlanda,Directores de teatro de Irlanda,Dramaturgos de Irlanda del siglo XX,Ensayistas de Irlanda,Escritores de Irlanda del siglo XX,Escritores en francés del siglo XX,Escritores en inglés del siglo XX,Fallecidos en 1989,Fallecidos en París,Fallecidos por enfisema,Hombres,James Joyce,Laureados con el Premio Nobel 1969,Miembros de la Academia Estadounidense de las Artes y las Ciencias,Miembros de la Academia de las Artes de Berlín,Miembros de la Resistencia francesa,Nacidos en 1906,Nacidos en Dublín,Novelistas de Irlanda del siglo XX,Poetas de Irlanda del siglo XX,Poetas en inglés,Premios Nobel de Irlanda,Samuel Beckett,Sepultados en el cementerio de Montparnasse|Albert Camus,André Breton,Ernest Hemingway,Ezra Pound,Félix de Azúa,James Joyce,Jenaro Talens,Jorge Luis Borges,José María Valverde,Marcel Proust,Octavio Paz,Oscar Wilde,Seamus Heaney,T. S. Eliot,Thomas Bernhard,William Carlos Williams,Yasunari Kawabata|Irlanda|Romanticismo|"De ""Poemas en inglés"":"|0d8a4fd9-a2e7-4dbc-8448-db69ee0f1f37|Sagan.png|tenquita.mp3
d230080e-41ff-4655-aee9-6f4a71882c2e|Bécquer, Gustavo Adolfo|Bécquer|Gustavo Adolfo|1836|1870|Gustavo Adolfo Bécquer|Gustavo Adolfo Claudio Domínguez Bastida (Sevilla, 17 de febrero de 1836-Madrid, 22 de diciembre de 1870),[1]​  más conocido como Gustavo Adolfo Bécquer, fue un poeta y narrador español del Posromanticismo.[2]​ Aunque en vida ya alcanzó cierta fama, solo después de su muerte y tras la publicación del conjunto de sus escritos obtuvo el prestigio que hoy tiene.[3]​[4]​Sus Rimas y Leyendas, un conjunto de poemas y relatos reunidos, constituyen uno de los libros más populares de la literatura hispana.[5]​|https://es.wikipedia.org/wiki/Gustavo_Adolfo_B%C3%A9cquer|Cuentistas de España del siglo XIX,Escritores de España del Romanticismo,Escritores de terror de España,Escritores en español del siglo XIX,Fallecidos en 1870,Fallecidos en Madrid,Fallecidos por tuberculosis,Familia Bécquer,Gustavo Adolfo Bécquer,Hombres,Nacidos en 1836,Nacidos en Sevilla,Poetas de España del siglo XIX,Poetas en español,Poetas sevillanos,Sepultados en la Sacramental de San Lorenzo y San José|Alfred de Musset,Alphonse de Lamartine,Antonio Machado,Duque de Rivas,Dámaso Alonso,Federico García Lorca,Gaspar Núñez de Arce,Gérard de Nerval,Heinrich Heine,José Zorrilla,José de Espronceda,Juan Ramón Jiménez,Juan Valera,Lord Byron,Luis Cernuda,Manuel Altolaguirre,Manuel Machado,Max Aub,Miguel de Unamuno,Rafael Alberti,Rafael Montesinos,Ramón de Campoamor,Rosalía de Castro,Rubén Darío,Vicente Aleixandre,Victor Hugo,Víctor Hugo,Walter Scott,William Shakespeare|España|Romanticismo|"Introducción al libro ""Rimas y leyendas"""|091348dc-8fc2-450c-89f7-fcb7a0fe4792|Sagan.png|tenquita.mp3
e0c47980-6101-4dbc-bc7f-704b51acecfe|Bello, Andrés|Bello|Andrés|1781|1865|Andrés Bello|Andrés de Jesús María y José Bello López (Caracas, 29 de noviembre de 1781-Santiago, 15 de octubre de 1865) fue un humanista, filósofo, jurista, poeta, traductor, filólogo, ensayista, político, diplomático venezolano, uno de los Padres de la Patria de Venezuela, nacionalizado chileno.[1]​ Considerado como uno de los humanistas e intelectuales más importantes del siglo XIX de América, hizo contribuciones en innumerables profesiones del conocimiento.[2]​En Caracas (Capitanía General de Venezuela) fue maestro de Simón Bolívar y participó en el proceso que llevó a la independencia venezolana. Como parte del bando revolucionario integró, junto con Luis López Méndez y Simón Bolívar, la primera misión diplomática a Londres, ciudad en que residió entre 1810 y 1829.En 1829 embarcó junto con su familia hacia Chile, contratado por el gobierno de dicho país, donde desarrolló grandes obras en el campo del derecho y las humanidades. En Santiago alcanzó a desempeñar cargos como senador y profesor, además de dirigir diversos periódicos locales. Como jurista, fue el principal impulsor y redactor del Código Civil de Chile, una de las obras jurídicas americanas más novedosas e influyentes de su época. Bajo su inspiración y con su decisivo apoyo, en 1842 fue creada la Universidad de Chile, institución de la cual se erigió en primer rector por más de dos décadas.[3]​ De entre sus principales obras literarias, destacan la Gramática de la lengua castellana destinada al uso de los americanos (1847), obra de referencia aún hoy imprescindible para los estudios gramaticales, los Principios del derecho de gentes (1832), Filosofía del entendimiento (1881), el poema «Silva a la agricultura de la zona tórrida», entre otras.[4]​|https://es.wikipedia.org/wiki/Andr%C3%A9s_Bello|Andrés Bello,Emigrantes venezolanos hacia Chile,Fallecidos en 1865,Fallecidos en Santiago de Chile,Hombres,Juristas de Venezuela,Nacidos en 1781,Poetas de Venezuela|Víctor Hugo|Venezuela|Romanticismo|A la nave|a2f2b303-4fe9-4409-b085-80b090267851|Sagan.png|tenquita.mp3
3599cfd0-b876-4ad4-b911-c4a75f73c236|Benedetti, Mario|Benedetti|Mario|1920|2009|Mario Benedetti|Mario Orlando Hardy Hamlet Brenno Benedetti Farrugia (Paso de los Toros, Tacuarembó, Uruguay, 14 de septiembre de 1920-Montevideo, ibíd., 17 de mayo de 2009), conocido como Mario Benedetti, fue un escritor uruguayo, integrante de la Generación del 45, uno de los más reconocidos en la lengua española.[1]​[2]​[3]​ Su prolífica producción literaria de más de ochenta libros incluye cuento, novela, poesía, ensayo, canción, teatro y crítica cinematográfica. Algunos de sus libros fueron traducidos a más de veinte idiomas y le otorgaron numerosos premios y reconocimientos, entre ellos el Premio Reina Sofía de Poesía Iberoamericana, el Gran Premio Nacional a la Actividad Intelectual de su país, cinco Doctorados Honoris Causa y el nombre del asteroide (5346) 1981 QE3. En su testamento dejó creada la Fundación Mario Benedetti para preservar su obra y apoyar la literatura y la lucha por los derechos humanos en Uruguay (en especial el esclarecimiento del paradero de los detenidos desaparecidos de ese país).|https://es.wikipedia.org/wiki/Mario_Benedetti|Fallecidos en 2009,Hombres,Mario Benedetti,Nacidos en 1920|Gabriela Mistral,José Saramago,Pablo Neruda,Rubén Darío|Uruguay|Romanticismo|A imagen y semejanza|76cf64c9-670a-4d05-85d6-35fc6a0aac6b|benedetti.png|tenquita.mp3
bb16b534-f092-44db-a1a2-18658051a0a8|Berceo, Gonzalo de|Berceo|Gonzalo de|1197|1264|Gonzalo de Berceo|Gonzalo de Berceo  (Berceo, c. 1196-c. 1264) fue un poeta medieval, uno de los máximos representantes del mester de clerecía. Profesó como monje en el monasterio de San Millán de la Cogolla.|https://es.wikipedia.org/wiki/Gonzalo_de_Berceo|Autores del mester de clerecía,Biógrafos de España del siglo XIII,Escritores de España del siglo XIII,Escritores de La Rioja (España),Escritores en español del siglo XIII,Fallecidos en 1264,Fallecidos en San Millán de la Cogolla,Hagiógrafos de España,Hombres,Nacidos en 1197,Nacidos en Berceo,Poetas de España del siglo XIII,Poetas de La Rioja (España),Sacerdotes católicos de España del siglo XIII||España|Medieval|Milagros de Nuestra Señora: Introducción|2116d1bf-7674-47d5-91e6-6755d85463ac|Sagan.png|tenquita.mp3
